ORD0000000216,2023-01-03 13:12:00,CUST107992,Nora Mensah,Consumer,Morocco,Casablanca,PROD06696,Electronics,Bluetooth Speaker,1,215.51,0.15,Credit Card,Standard,Delivered,5,183.18,32.97,Organic Search
ORD0000000224,2023-01-03 15:28:00,CUST108288,Amina Bennani,Consumer,Morocco,Casablanca,PROD06944,Electronics,Bluetooth Speaker,6,223.27,0.10,Credit Card,Standard,Processing,2,1205.66,108.51,Referral
ORD0000000232,2023-01-03 17:44:00,CUST108584,Nora Toure,Consumer,Morocco,Casablanca,PROD07192,Electronics,Bluetooth Speaker,2,231.03,0.05,Credit Card,Standard,Delivered,4,438.96,100.96,Social Media
ORD0000000240,2023-01-03 20:00:00,CUST108880,Amina Khalil,Consumer,Morocco,Casablanca,PROD07440,Electronics,Bluetooth Speaker,7,238.79,0.00,Credit Card,Standard,Delivered,1,1671.53,234.01,Organic Search
ORD0000000248,2023-01-03 22:16:00,CUST109176,Nora Traore,Consumer,Morocco,Casablanca,PROD07688,Electronics,Bluetooth Speaker,3,246.55,0.20,Credit Card,Standard,Processing,3,591.72,165.68,Referral
ORD0000000256,2023-01-04 00:32:00,CUST109472,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD07936,Electronics,Bluetooth Speaker,8,254.31,0.15,Credit Card,Standard,Delivered,5,1729.31,328.57,Social Media
ORD0000000264,2023-01-04 02:48:00,CUST109768,Nora Hassan,Consumer,Morocco,Casablanca,PROD08184,Electronics,Bluetooth Speaker,4,262.07,0.10,Credit Card,Standard,Delivered,2,943.45,94.35,Organic Search
ORD0000000272,2023-01-04 05:04:00,CUST110064,Amina Mensah,Consumer,Morocco,Casablanca,PROD08432,Electronics,Bluetooth Speaker,9,269.83,0.05,Credit Card,Standard,Processing,4,2307.05,553.69,Referral
ORD0000000280,2023-01-04 07:20:00,CUST110360,Nora Bennani,Consumer,Morocco,Casablanca,PROD08680,Electronics,Bluetooth Speaker,5,277.59,0.00,Credit Card,Standard,Delivered,1,1387.95,208.19,Social Media
ORD0000000288,2023-01-04 09:36:00,CUST110656,Amina Toure,Consumer,Morocco,Casablanca,PROD08928,Electronics,Bluetooth Speaker,1,285.35,0.20,Credit Card,Standard,Delivered,3,228.28,66.20,Organic Search
ORD0000000296,2023-01-04 11:52:00,CUST110952,Nora Khalil,Consumer,Morocco,Casablanca,PROD09176,Electronics,Bluetooth Speaker,6,293.11,0.15,Credit Card,Standard,Processing,5,1494.86,298.97,Referral
ORD0000000304,2023-01-04 14:08:00,CUST111248,Amina Traore,Consumer,Morocco,Casablanca,PROD09424,Electronics,Bluetooth Speaker,2,300.87,0.10,Credit Card,Standard,Delivered,2,541.57,59.57,Social Media
ORD0000000312,2023-01-04 16:24:00,CUST111544,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD09672,Electronics,Bluetooth Speaker,7,308.63,0.05,Credit Card,Standard,Delivered,4,2052.39,513.10,Organic Search
ORD0000000320,2023-01-04 18:40:00,CUST111840,Amina Hassan,Consumer,Morocco,Casablanca,PROD09920,Electronics,Bluetooth Speaker,3,316.39,0.00,Credit Card,Standard,Processing,1,949.17,151.87,Referral
ORD0000000328,2023-01-04 20:56:00,CUST112136,Nora Mensah,Consumer,Morocco,Casablanca,PROD10168,Electronics,Bluetooth Speaker,8,324.15,0.20,Credit Card,Standard,Delivered,3,2074.56,622.37,Social Media
ORD0000000336,2023-01-04 23:12:00,CUST112432,Amina Bennani,Consumer,Morocco,Casablanca,PROD10416,Electronics,Bluetooth Speaker,4,331.91,0.15,Credit Card,Standard,Delivered,5,1128.49,236.98,Organic Search
ORD0000000344,2023-01-05 01:28:00,CUST112728,Nora Toure,Consumer,Morocco,Casablanca,PROD10664,Electronics,Bluetooth Speaker,9,339.67,0.10,Credit Card,Standard,Processing,2,2751.33,330.16,Referral
ORD0000000352,2023-01-05 03:44:00,CUST113024,Amina Khalil,Consumer,Morocco,Casablanca,PROD10912,Electronics,Bluetooth Speaker,5,347.43,0.05,Credit Card,Standard,Delivered,4,1650.29,429.08,Social Media
ORD0000000360,2023-01-05 06:00:00,CUST113320,Nora Traore,Consumer,Morocco,Casablanca,PROD11160,Electronics,Bluetooth Speaker,1,355.19,0.00,Credit Card,Standard,Delivered,1,355.19,60.38,Organic Search
ORD0000000368,2023-01-05 08:16:00,CUST113616,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD11408,Electronics,Bluetooth Speaker,6,362.95,0.20,Credit Card,Standard,Processing,3,1742.16,139.37,Referral
ORD0000000376,2023-01-05 10:32:00,CUST113912,Nora Hassan,Consumer,Morocco,Casablanca,PROD11656,Electronics,Bluetooth Speaker,2,370.71,0.15,Credit Card,Standard,Delivered,5,630.21,138.65,Social Media
ORD0000000384,2023-01-05 12:48:00,CUST114208,Amina Mensah,Consumer,Morocco,Casablanca,PROD11904,Electronics,Bluetooth Speaker,7,378.47,0.10,Credit Card,Standard,Delivered,2,2384.36,309.97,Organic Search
ORD0000000392,2023-01-05 15:04:00,CUST114504,Nora Bennani,Consumer,Morocco,Casablanca,PROD12152,Electronics,Bluetooth Speaker,3,386.23,0.05,Credit Card,Standard,Processing,4,1100.76,297.21,Referral
ORD0000000400,2023-01-05 17:20:00,CUST114800,Amina Toure,Consumer,Morocco,Casablanca,PROD12400,Electronics,Bluetooth Speaker,8,393.99,0.00,Credit Card,Standard,Delivered,1,3151.92,567.35,Social Media
ORD0000000408,2023-01-05 19:36:00,CUST115096,Nora Khalil,Consumer,Morocco,Casablanca,PROD12648,Electronics,Bluetooth Speaker,4,401.75,0.20,Credit Card,Standard,Delivered,3,1285.60,115.70,Organic Search
ORD0000000416,2023-01-05 21:52:00,CUST115392,Amina Traore,Consumer,Morocco,Casablanca,PROD12896,Electronics,Bluetooth Speaker,9,409.51,0.15,Credit Card,Standard,Processing,5,3132.75,720.53,Referral
ORD0000000424,2023-01-06 00:08:00,CUST115688,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD13144,Electronics,Bluetooth Speaker,5,417.27,0.10,Credit Card,Standard,Delivered,2,1877.71,262.88,Social Media
ORD0000000432,2023-01-06 02:24:00,CUST115984,Amina Hassan,Consumer,Morocco,Casablanca,PROD13392,Electronics,Bluetooth Speaker,1,425.03,0.05,Credit Card,Standard,Delivered,4,403.78,113.06,Organic Search
ORD0000000440,2023-01-06 04:40:00,CUST116280,Nora Mensah,Consumer,Morocco,Casablanca,PROD13640,Electronics,Bluetooth Speaker,6,432.79,0.00,Credit Card,Standard,Processing,1,2596.74,493.38,Referral
ORD0000000448,2023-01-06 06:56:00,CUST116576,Amina Bennani,Consumer,Morocco,Casablanca,PROD13888,Electronics,Bluetooth Speaker,2,440.55,0.20,Credit Card,Standard,Delivered,3,704.88,70.49,Social Media
ORD0000000456,2023-01-06 09:12:00,CUST116872,Nora Toure,Consumer,Morocco,Casablanca,PROD14136,Electronics,Bluetooth Speaker,7,448.31,0.15,Credit Card,Standard,Delivered,5,2667.44,640.19,Organic Search
ORD0000000464,2023-01-06 11:28:00,CUST117168,Amina Khalil,Consumer,Morocco,Casablanca,PROD14384,Electronics,Bluetooth Speaker,3,456.07,0.10,Credit Card,Standard,Processing,2,1231.39,184.71,Referral
ORD0000000472,2023-01-06 13:44:00,CUST117464,Nora Traore,Consumer,Morocco,Casablanca,PROD14632,Electronics,Bluetooth Speaker,8,463.83,0.05,Credit Card,Standard,Delivered,4,3525.11,1022.28,Social Media
ORD0000000480,2023-01-06 16:00:00,CUST117760,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD14880,Electronics,Bluetooth Speaker,4,471.59,0.00,Credit Card,Standard,Delivered,1,1886.36,377.27,Organic Search
ORD0000000488,2023-01-06 18:16:00,CUST118056,Nora Hassan,Consumer,Morocco,Casablanca,PROD15128,Electronics,Bluetooth Speaker,9,479.35,0.20,Credit Card,Standard,Processing,3,3451.32,379.65,Referral
ORD0000000496,2023-01-06 20:32:00,CUST118352,Amina Mensah,Consumer,Morocco,Casablanca,PROD15376,Electronics,Bluetooth Speaker,5,487.11,0.15,Credit Card,Standard,Delivered,5,2070.22,517.55,Social Media
ORD0000000504,2023-01-06 22:48:00,CUST118648,Nora Bennani,Consumer,Morocco,Casablanca,PROD15624,Electronics,Bluetooth Speaker,1,494.87,0.10,Credit Card,Standard,Delivered,2,445.38,71.26,Organic Search
ORD0000000512,2023-01-07 01:04:00,CUST118944,Amina Toure,Consumer,Morocco,Casablanca,PROD15872,Electronics,Bluetooth Speaker,6,12.63,0.05,Credit Card,Standard,Processing,4,71.99,21.60,Referral
ORD0000000520,2023-01-07 03:20:00,CUST119240,Nora Khalil,Consumer,Morocco,Casablanca,PROD16120,Electronics,Bluetooth Speaker,2,20.39,0.00,Credit Card,Standard,Delivered,1,40.78,8.56,Social Media
ORD0000000528,2023-01-07 05:36:00,CUST119536,Amina Traore,Consumer,Morocco,Casablanca,PROD16368,Electronics,Bluetooth Speaker,7,28.15,0.20,Credit Card,Standard,Delivered,3,157.64,18.92,Organic Search
ORD0000000536,2023-01-07 07:52:00,CUST119832,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD16616,Electronics,Bluetooth Speaker,3,35.91,0.15,Credit Card,Standard,Processing,5,91.57,23.81,Referral
ORD0000000544,2023-01-07 10:08:00,CUST120128,Amina Hassan,Consumer,Morocco,Casablanca,PROD16864,Electronics,Bluetooth Speaker,8,43.67,0.10,Credit Card,Standard,Delivered,2,314.42,53.45,Social Media
ORD0000000552,2023-01-07 12:24:00,CUST120424,Nora Mensah,Consumer,Morocco,Casablanca,PROD17112,Electronics,Bluetooth Speaker,4,51.43,0.05,Credit Card,Standard,Delivered,4,195.43,15.63,Organic Search
ORD0000000560,2023-01-07 14:40:00,CUST120720,Amina Bennani,Consumer,Morocco,Casablanca,PROD17360,Electronics,Bluetooth Speaker,9,59.19,0.00,Credit Card,Standard,Processing,1,532.71,117.20,Referral
ORD0000000568,2023-01-07 16:56:00,CUST121016,Nora Toure,Consumer,Morocco,Casablanca,PROD17608,Electronics,Bluetooth Speaker,5,66.95,0.20,Credit Card,Standard,Delivered,3,267.80,34.81,Social Media
ORD0000000576,2023-01-07 19:12:00,CUST121312,Amina Khalil,Consumer,Morocco,Casablanca,PROD17856,Electronics,Bluetooth Speaker,1,74.71,0.15,Credit Card,Standard,Delivered,5,63.50,17.14,Organic Search
ORD0000000584,2023-01-07 21:28:00,CUST121608,Nora Traore,Consumer,Morocco,Casablanca,PROD18104,Electronics,Bluetooth Speaker,6,82.47,0.10,Credit Card,Standard,Processing,2,445.34,80.16,Referral
ORD0000000592,2023-01-07 23:44:00,CUST121904,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD18352,Electronics,Bluetooth Speaker,2,90.23,0.05,Credit Card,Standard,Delivered,4,171.44,15.43,Social Media
ORD0000000600,2023-01-08 02:00:00,CUST122200,Nora Hassan,Consumer,Morocco,Casablanca,PROD18600,Electronics,Bluetooth Speaker,7,97.99,0.00,Credit Card,Standard,Delivered,1,685.93,157.76,Organic Search
ORD0000000608,2023-01-08 04:16:00,CUST122496,Amina Mensah,Consumer,Morocco,Casablanca,PROD18848,Electronics,Bluetooth Speaker,3,105.75,0.20,Credit Card,Standard,Processing,3,253.80,35.53,Referral
ORD0000000616,2023-01-08 06:32:00,CUST122792,Nora Bennani,Consumer,Morocco,Casablanca,PROD19096,Electronics,Bluetooth Speaker,8,113.51,0.15,Credit Card,Standard,Delivered,5,771.87,216.12,Social Media
ORD0000000624,2023-01-08 08:48:00,CUST123088,Amina Toure,Consumer,Morocco,Casablanca,PROD19344,Electronics,Bluetooth Speaker,4,121.27,0.10,Credit Card,Standard,Delivered,2,436.57,82.95,Organic Search
ORD0000000632,2023-01-08 11:04:00,CUST123384,Nora Khalil,Consumer,Morocco,Casablanca,PROD19592,Electronics,Bluetooth Speaker,9,129.03,0.05,Credit Card,Standard,Processing,4,1103.21,110.32,Referral
ORD0000000640,2023-01-08 13:20:00,CUST123680,Amina Traore,Consumer,Morocco,Casablanca,PROD19840,Electronics,Bluetooth Speaker,5,136.79,0.00,Credit Card,Standard,Delivered,1,683.95,164.15,Social Media
ORD0000000648,2023-01-08 15:36:00,CUST123976,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD00088,Electronics,Bluetooth Speaker,1,144.55,0.20,Credit Card,Standard,Delivered,3,115.64,17.35,Organic Search
ORD0000000656,2023-01-08 17:52:00,CUST124272,Amina Hassan,Consumer,Morocco,Casablanca,PROD00336,Electronics,Bluetooth Speaker,6,152.31,0.15,Credit Card,Standard,Processing,5,776.78,225.27,Referral
ORD0000000664,2023-01-08 20:08:00,CUST124568,Nora Mensah,Consumer,Morocco,Casablanca,PROD00584,Electronics,Bluetooth Speaker,2,160.07,0.10,Credit Card,Standard,Delivered,2,288.13,57.63,Social Media
ORD0000000672,2023-01-08 22:24:00,CUST124864,Amina Bennani,Consumer,Morocco,Casablanca,PROD00832,Electronics,Bluetooth Speaker,7,167.83,0.05,Credit Card,Standard,Delivered,4,1116.07,122.77,Organic Search
ORD0000000680,2023-01-09 00:40:00,CUST125160,Nora Toure,Consumer,Morocco,Casablanca,PROD01080,Electronics,Bluetooth Speaker,3,175.59,0.00,Credit Card,Standard,Processing,1,526.77,131.69,Referral
ORD0000000688,2023-01-09 02:56:00,CUST125456,Amina Khalil,Consumer,Morocco,Casablanca,PROD01328,Electronics,Bluetooth Speaker,8,183.35,0.20,Credit Card,Standard,Delivered,3,1173.44,187.75,Social Media
ORD0000000696,2023-01-09 05:12:00,CUST125752,Nora Traore,Consumer,Morocco,Casablanca,PROD01576,Electronics,Bluetooth Speaker,4,191.11,0.15,Credit Card,Standard,Delivered,5,649.77,194.93,Organic Search
ORD0000000704,2023-01-09 07:28:00,CUST126048,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD01824,Electronics,Bluetooth Speaker,9,198.87,0.10,Credit Card,Standard,Processing,2,1610.85,338.28,Referral
ORD0000000712,2023-01-09 09:44:00,CUST126344,Nora Hassan,Consumer,Morocco,Casablanca,PROD02072,Electronics,Bluetooth Speaker,5,206.63,0.05,Credit Card,Standard,Delivered,4,981.49,117.78,Social Media
ORD0000000720,2023-01-09 12:00:00,CUST126640,Amina Mensah,Consumer,Morocco,Casablanca,PROD02320,Electronics,Bluetooth Speaker,1,214.39,0.00,Credit Card,Standard,Delivered,1,214.39,55.74,Organic Search
ORD0000000728,2023-01-09 14:16:00,CUST126936,Nora Bennani,Consumer,Morocco,Casablanca,PROD02568,Electronics,Bluetooth Speaker,6,222.15,0.20,Credit Card,Standard,Processing,3,1066.32,181.27,Referral
ORD0000000736,2023-01-09 16:32:00,CUST127232,Amina Toure,Consumer,Morocco,Casablanca,PROD02816,Electronics,Bluetooth Speaker,2,229.91,0.15,Credit Card,Standard,Delivered,5,390.85,31.27,Social Media
ORD0000000744,2023-01-09 18:48:00,CUST127528,Nora Khalil,Consumer,Morocco,Casablanca,PROD03064,Electronics,Bluetooth Speaker,7,237.67,0.10,Credit Card,Standard,Delivered,2,1497.32,329.41,Organic Search
ORD0000000752,2023-01-09 21:04:00,CUST127824,Amina Traore,Consumer,Morocco,Casablanca,PROD03312,Electronics,Bluetooth Speaker,3,245.43,0.05,Credit Card,Standard,Processing,4,699.48,90.93,Referral
ORD0000000760,2023-01-09 23:20:00,CUST128120,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD03560,Electronics,Bluetooth Speaker,8,253.19,0.00,Credit Card,Standard,Delivered,1,2025.52,546.89,Social Media
ORD0000000768,2023-01-10 01:36:00,CUST128416,Amina Hassan,Consumer,Morocco,Casablanca,PROD03808,Electronics,Bluetooth Speaker,4,260.95,0.20,Credit Card,Standard,Delivered,3,835.04,150.31,Organic Search
ORD0000000776,2023-01-10 03:52:00,CUST128712,Nora Mensah,Consumer,Morocco,Casablanca,PROD04056,Electronics,Bluetooth Speaker,9,268.71,0.15,Credit Card,Standard,Processing,5,2055.63,185.01,Referral
ORD0000000784,2023-01-10 06:08:00,CUST129008,Amina Bennani,Consumer,Morocco,Casablanca,PROD04304,Electronics,Bluetooth Speaker,5,276.47,0.10,Credit Card,Standard,Delivered,2,1244.12,286.15,Social Media
ORD0000000792,2023-01-10 08:24:00,CUST129304,Nora Toure,Consumer,Morocco,Casablanca,PROD04552,Electronics,Bluetooth Speaker,1,284.23,0.05,Credit Card,Standard,Delivered,4,270.02,37.80,Organic Search
ORD0000000800,2023-01-10 10:40:00,CUST129600,Amina Khalil,Consumer,Morocco,Casablanca,PROD04800,Electronics,Bluetooth Speaker,6,291.99,0.00,Credit Card,Standard,Processing,1,1751.94,490.54,Referral
ORD0000000808,2023-01-10 12:56:00,CUST129896,Nora Traore,Consumer,Morocco,Casablanca,PROD05048,Electronics,Bluetooth Speaker,2,299.75,0.20,Credit Card,Standard,Delivered,3,479.60,91.12,Social Media
ORD0000000816,2023-01-10 15:12:00,CUST130192,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD05296,Electronics,Bluetooth Speaker,7,307.51,0.15,Credit Card,Standard,Delivered,5,1829.68,182.97,Organic Search
ORD0000000824,2023-01-10 17:28:00,CUST130488,Nora Hassan,Consumer,Morocco,Casablanca,PROD05544,Electronics,Bluetooth Speaker,3,315.27,0.10,Credit Card,Standard,Processing,2,851.23,204.30,Referral
ORD0000000832,2023-01-10 19:44:00,CUST130784,Amina Mensah,Consumer,Morocco,Casablanca,PROD05792,Electronics,Bluetooth Speaker,8,323.03,0.05,Credit Card,Standard,Delivered,4,2455.03,368.25,Social Media
ORD0000000840,2023-01-10 22:00:00,CUST131080,Nora Bennani,Consumer,Morocco,Casablanca,PROD06040,Electronics,Bluetooth Speaker,4,330.79,0.00,Credit Card,Standard,Delivered,1,1323.16,383.72,Organic Search
ORD0000000848,2023-01-11 00:16:00,CUST131376,Amina Toure,Consumer,Morocco,Casablanca,PROD06288,Electronics,Bluetooth Speaker,9,338.55,0.20,Credit Card,Standard,Processing,3,2437.56,487.51,Referral
ORD0000000856,2023-01-11 02:32:00,CUST131672,Nora Khalil,Consumer,Morocco,Casablanca,PROD06536,Electronics,Bluetooth Speaker,5,346.31,0.15,Credit Card,Standard,Delivered,5,1471.82,161.90,Social Media
ORD0000000864,2023-01-11 04:48:00,CUST131968,Amina Traore,Consumer,Morocco,Casablanca,PROD06784,Electronics,Bluetooth Speaker,1,354.07,0.10,Credit Card,Standard,Delivered,2,318.66,79.67,Organic Search
ORD0000000872,2023-01-11 07:04:00,CUST132264,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD07032,Electronics,Bluetooth Speaker,6,361.83,0.05,Credit Card,Standard,Processing,4,2062.43,329.99,Referral
ORD0000000880,2023-01-11 09:20:00,CUST132560,Amina Hassan,Consumer,Morocco,Casablanca,PROD07280,Electronics,Bluetooth Speaker,2,369.59,0.00,Credit Card,Standard,Delivered,1,739.18,221.75,Social Media
ORD0000000888,2023-01-11 11:36:00,CUST132856,Nora Mensah,Consumer,Morocco,Casablanca,PROD07528,Electronics,Bluetooth Speaker,7,377.35,0.20,Credit Card,Standard,Delivered,3,2113.16,443.76,Organic Search
ORD0000000896,2023-01-11 13:52:00,CUST133152,Amina Bennani,Consumer,Morocco,Casablanca,PROD07776,Electronics,Bluetooth Speaker,3,385.11,0.15,Credit Card,Standard,Processing,5,982.03,117.84,Referral
ORD0000000904,2023-01-11 16:08:00,CUST133448,Nora Toure,Consumer,Morocco,Casablanca,PROD08024,Electronics,Bluetooth Speaker,8,392.87,0.10,Credit Card,Standard,Delivered,2,2828.66,735.45,Social Media
ORD0000000912,2023-01-11 18:24:00,CUST133744,Amina Khalil,Consumer,Morocco,Casablanca,PROD08272,Electronics,Bluetooth Speaker,4,400.63,0.05,Credit Card,Standard,Delivered,4,1522.39,258.81,Organic Search
ORD0000000920,2023-01-11 20:40:00,CUST134040,Nora Traore,Consumer,Morocco,Casablanca,PROD08520,Electronics,Bluetooth Speaker,9,408.39,0.00,Credit Card,Standard,Processing,1,3675.51,294.04,Referral
ORD0000000928,2023-01-11 22:56:00,CUST134336,Amina Adeyemi,Consumer,Morocco,Casablanca,PROD08768,Electronics,Bluetooth Speaker,5,416.15,0.20,Credit Card,Standard,Delivered,3,1664.60,366.21,Social Media
ORD0000000936,2023-01-12 01:12:00,CUST134632,Nora Hassan,Consumer,Morocco,Casablanca,PROD09016,Electronics,Bluetooth Speaker,1,423.91,0.15,Credit Card,Standard,Delivered,5,360.32,46.84,Organic Search
ORD0000000944,2023-01-12 03:28:00,CUST134928,Amina Mensah,Consumer,Morocco,Casablanca,PROD09264,Electronics,Bluetooth Speaker,6,431.67,0.10,Credit Card,Standard,Processing,2,2331.02,629.38,Referral
ORD0000000952,2023-01-12 05:44:00,CUST135224,Nora Bennani,Consumer,Morocco,Casablanca,PROD09512,Electronics,Bluetooth Speaker,2,439.43,0.05,Credit Card,Standard,Delivered,4,834.92,150.29,Social Media
ORD0000000960,2023-01-12 08:00:00,CUST135520,Amina Toure,Consumer,Morocco,Casablanca,PROD09760,Electronics,Bluetooth Speaker,7,447.19,0.00,Credit Card,Standard,Delivered,1,3130.33,281.73,Organic Search
ORD0000000968,2023-01-12 10:16:00,CUST135816,Nora Khalil,Consumer,Morocco,Casablanca,PROD10008,Electronics,Bluetooth Speaker,3,454.95,0.20,Credit Card,Standard,Processing,3,1091.88,251.13,Referral
ORD0000000976,2023-01-12 12:32:00,CUST136112,Amina Traore,Consumer,Morocco,Casablanca,PROD10256,Electronics,Bluetooth Speaker,8,462.71,0.15,Credit Card,Standard,Delivered,5,3146.43,440.50,Social Media
ORD0000000984,2023-01-12 14:48:00,CUST136408,Nora Adeyemi,Consumer,Morocco,Casablanca,PROD10504,Electronics,Bluetooth Speaker,4,470.47,0.10,Credit Card,Standard,Delivered,2,1693.69,474.23,Organic Search
